No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,Air Pollution Level (PM2.5),Air Pollution Level (PM10)
28815,2016,6,13,14,56.0,56.0,2.0,31.0,700.0,86.0,19.8,999.3,17.8,0.0,NE,2.3,Berbahaya,Berbahaya
28816,2016,6,13,15,46.0,46.0,2.0,24.0,700.0,95.0,19.0,999.0,17.8,2.7,ENE,1.8,Tidak Berbahaya,Tidak Berbahaya
28817,2016,6,13,16,56.0,56.0,2.0,29.0,700.0,93.0,19.0,998.1,17.5,0.7,NNE,2.1,Berbahaya,Berbahaya
28818,2016,6,13,17,59.0,59.0,2.0,31.0,700.0,88.0,19.3,997.0,17.6,0.0,ENE,1.3,Berbahaya,Berbahaya
28819,2016,6,13,18,59.0,59.0,2.0,32.0,800.0,83.0,19.7,997.3,17.7,0.0,NNE,1.5,Berbahaya,Berbahaya
28820,2016,6,13,19,66.0,66.0,2.0,37.0,900.0,71.0,19.8,997.5,17.6,0.0,ENE,1.5,Berbahaya,Berbahaya
28821,2016,6,13,20,75.0,75.0,2.0,38.0,900.0,69.0,19.5,997.6,17.5,0.0,NE,1.5,Berbahaya,Berbahaya
28822,2016,6,13,21,63.0,63.0,2.0,26.0,800.0,89.0,19.5,997.4,17.5,0.0,NE,1.1,Berbahaya,Berbahaya
28823,2016,6,13,22,61.0,61.0,2.0,25.0,800.0,91.0,19.7,997.8,17.3,0.0,NNE,0.9,Berbahaya,Berbahaya
28824,2016,6,13,23,60.0,60.0,2.0,24.0,700.0,90.0,20.0,997.3,16.8,0.0,NW,1.1,Berbahaya,Berbahaya
28825,2016,6,14,0,67.0,67.0,2.0,22.0,700.0,79.0,19.9,996.3,17.1,0.0,WNW,1.2,Berbahaya,Berbahaya
28826,2016,6,14,1,63.0,63.0,2.0,20.0,700.0,60.0,19.1,995.5,17.6,0.1,NE,0.5,Berbahaya,Berbahaya
28827,2016,6,14,2,66.0,66.0,2.0,17.0,700.0,59.0,19.4,994.3,17.5,0.1,SSW,0.8,Berbahaya,Berbahaya
28828,2016,6,14,3,68.0,68.0,2.0,16.0,700.0,70.0,19.5,993.7,17.3,0.0,NW,1.6,Berbahaya,Berbahaya
28829,2016,6,14,4,73.0,73.0,2.0,17.0,700.0,71.0,19.3,994.7,17.1,0.0,WNW,0.8,Berbahaya,Berbahaya
28830,2016,6,14,5,69.0,69.0,2.0,12.0,700.0,85.0,19.4,994.3,16.8,0.0,NNW,1.0,Berbahaya,Berbahaya
28831,2016,6,14,6,53.0,53.0,2.0,14.0,700.0,86.0,19.2,994.1,17.2,0.0,NNE,1.0,Berbahaya,Berbahaya
28832,2016,6,14,7,48.0,48.0,2.0,20.0,700.0,96.0,20.2,994.0,16.4,0.0,N,2.1,Tidak Berbahaya,Tidak Berbahaya
28833,2016,6,14,8,38.0,38.0,2.0,26.0,700.0,87.0,19.9,994.3,17.1,0.0,NE,1.5,Tidak Berbahaya,Tidak Berbahaya
28834,2016,6,14,9,35.0,35.0,2.0,27.0,700.0,71.0,21.2,994.3,16.8,0.0,ENE,2.7,Tidak Berbahaya,Tidak Berbahaya
28835,2016,6,14,10,23.0,23.0,2.0,25.0,700.0,90.0,22.1,993.9,15.7,0.0,NE,2.9,Tidak Berbahaya,Tidak Berbahaya
28836,2016,6,14,11,44.0,44.0,2.0,23.0,700.0,100.0,21.2,994.4,15.1,0.0,ENE,3.0,Tidak Berbahaya,Tidak Berbahaya
28837,2016,6,14,12,50.0,50.0,2.0,23.0,900.0,102.0,20.9,994.7,15.2,0.0,E,2.4,Tidak Berbahaya,Tidak Berbahaya
28838,2016,6,14,13,40.0,40.0,2.0,21.0,800.0,105.0,20.3,995.3,14.6,0.0,ESE,3.1,Tidak Berbahaya,Tidak Berbahaya
28839,2016,6,14,14,17.0,41.0,2.0,16.0,700.0,107.0,19.0,995.3,14.7,0.0,ESE,3.7,Tidak Berbahaya,Tidak Berbahaya
28840,2016,6,14,15,19.0,19.0,2.0,16.0,700.0,95.0,19.0,995.6,14.7,0.0,E,2.5,Tidak Berbahaya,Tidak Berbahaya
28841,2016,6,14,16,29.0,29.0,2.0,16.0,700.0,101.0,19.6,996.2,14.4,0.0,E,2.3,Tidak Berbahaya,Tidak Berbahaya
28842,2016,6,14,17,28.0,28.0,2.0,18.0,600.0,98.0,19.4,996.5,14.6,0.0,E,1.2,Tidak Berbahaya,Tidak Berbahaya
28843,2016,6,14,18,29.0,60.0,2.0,22.0,600.0,86.0,18.1,996.9,16.1,0.4,N,2.6,Tidak Berbahaya,Berbahaya
28844,2016,6,14,19,30.0,30.0,2.0,32.0,800.0,69.0,18.0,997.2,16.2,0.2,NNE,1.6,Tidak Berbahaya,Tidak Berbahaya
28845,2016,6,14,20,25.0,25.0,2.0,29.0,700.0,70.0,18.1,997.8,16.1,0.0,NNE,1.7,Tidak Berbahaya,Tidak Berbahaya
28846,2016,6,14,21,28.0,28.0,2.0,23.0,700.0,72.0,18.2,998.3,15.3,0.0,NNE,1.2,Tidak Berbahaya,Tidak Berbahaya
28847,2016,6,14,22,19.0,19.0,2.0,20.0,600.0,72.0,18.4,998.8,14.5,0.0,N,1.5,Tidak Berbahaya,Tidak Berbahaya
28848,2016,6,14,23,19.0,23.0,2.0,23.0,600.0,61.0,18.4,998.9,14.9,0.0,NE,1.0,Tidak Berbahaya,Tidak Berbahaya
28849,2016,6,15,0,34.0,34.0,2.0,30.0,700.0,43.0,19.0,998.8,14.3,0.0,NNW,1.7,Tidak Berbahaya,Tidak Berbahaya
28850,2016,6,15,1,24.0,24.0,2.0,26.0,600.0,50.0,19.1,998.7,15.0,0.0,WNW,1.4,Tidak Berbahaya,Tidak Berbahaya
28851,2016,6,15,2,18.0,18.0,2.0,17.0,500.0,66.0,19.0,998.2,13.6,0.0,NW,1.0,Tidak Berbahaya,Tidak Berbahaya
28852,2016,6,15,3,19.0,19.0,2.0,15.0,500.0,56.0,16.7,997.9,14.0,0.0,WSW,0.6,Tidak Berbahaya,Tidak Berbahaya
28853,2016,6,15,4,14.0,14.0,2.0,15.0,500.0,47.0,15.8,997.8,13.8,0.0,SE,0.4,Tidak Berbahaya,Tidak Berbahaya
28854,2016,6,15,5,16.0,16.0,2.0,22.0,500.0,32.0,15.6,998.7,14.0,0.0,NE,1.0,Tidak Berbahaya,Tidak Berbahaya
28855,2016,6,15,6,15.0,24.0,2.0,29.0,600.0,24.0,17.3,998.9,14.9,0.0,E,1.1,Tidak Berbahaya,Tidak Berbahaya
28856,2016,6,15,7,29.0,29.0,2.0,33.0,600.0,40.0,20.7,998.9,13.4,0.0,NE,1.2,Tidak Berbahaya,Tidak Berbahaya
28857,2016,6,15,8,22.0,36.0,2.0,53.0,800.0,26.0,22.7,999.4,13.5,0.0,ENE,1.5,Tidak Berbahaya,Tidak Berbahaya
28858,2016,6,15,9,29.0,29.0,3.0,39.0,700.0,59.0,24.3,999.2,14.1,0.0,ENE,1.5,Tidak Berbahaya,Tidak Berbahaya
28859,2016,6,15,10,29.0,29.0,4.0,39.0,700.0,72.0,25.8,998.9,13.3,0.0,N,1.4,Tidak Berbahaya,Tidak Berbahaya
28860,2016,6,15,11,23.0,23.0,3.0,27.0,600.0,101.0,27.3,998.4,13.6,0.0,N,1.9,Tidak Berbahaya,Tidak Berbahaya
28861,2016,6,15,12,31.0,31.0,3.0,20.0,500.0,122.0,28.4,998.0,13.1,0.0,NNE,1.6,Tidak Berbahaya,Tidak Berbahaya
28862,2016,6,15,13,33.0,33.0,3.0,16.0,500.0,142.0,28.9,997.4,13.9,0.0,SE,2.4,Tidak Berbahaya,Tidak Berbahaya
28863,2016,6,15,14,33.0,33.0,2.0,17.0,500.0,155.0,29.9,996.5,12.8,0.0,ESE,2.4,Tidak Berbahaya,Tidak Berbahaya
28864,2016,6,15,15,42.0,42.0,2.0,18.0,400.0,174.0,30.7,996.3,12.1,0.0,SSE,2.1,Tidak Berbahaya,Tidak Berbahaya
28865,2016,6,15,16,12.0,41.0,3.0,20.0,500.0,192.0,30.9,996.1,11.8,0.0,SW,2.1,Tidak Berbahaya,Tidak Berbahaya
28866,2016,6,15,17,29.0,50.0,2.0,22.0,500.0,195.0,23.1,997.0,17.1,5.3,N,3.4,Tidak Berbahaya,Tidak Berbahaya
28867,2016,6,15,18,20.0,33.0,2.0,24.0,500.0,191.0,26.8,996.0,17.8,0.1,SW,1.4,Tidak Berbahaya,Tidak Berbahaya
28868,2016,6,15,19,23.0,49.0,2.0,33.0,500.0,184.0,27.4,996.1,16.4,0.0,S,1.0,Tidak Berbahaya,Tidak Berbahaya
28869,2016,6,15,20,24.0,92.0,2.0,38.0,600.0,157.0,26.2,997.5,15.6,0.0,ESE,2.5,Tidak Berbahaya,Berbahaya
28870,2016,6,15,21,38.0,57.0,2.0,45.0,700.0,134.0,24.9,998.0,14.4,0.0,ESE,3.3,Tidak Berbahaya,Berbahaya
28871,2016,6,15,22,33.0,74.0,2.0,41.0,600.0,108.0,22.8,998.6,14.6,0.0,E,1.6,Tidak Berbahaya,Berbahaya
28872,2016,6,15,23,23.0,56.0,2.0,42.0,700.0,84.0,21.5,998.2,14.6,0.0,NNE,1.0,Tidak Berbahaya,Berbahaya
28873,2016,6,16,0,37.0,46.0,2.0,42.0,700.0,61.0,20.5,997.9,14.8,0.0,NE,1.0,Tidak Berbahaya,Tidak Berbahaya
28874,2016,6,16,1,26.0,40.0,2.0,53.0,800.0,33.0,19.1,997.6,16.0,0.0,NE,0.2,Tidak Berbahaya,Tidak Berbahaya
28875,2016,6,16,2,31.0,31.0,2.0,81.0,800.0,2.0,18.5,997.1,15.9,0.0,NE,0.6,Tidak Berbahaya,Tidak Berbahaya
28876,2016,6,16,3,40.0,40.0,2.0,72.0,700.0,2.0,17.9,996.5,16.1,0.0,S,0.5,Tidak Berbahaya,Tidak Berbahaya
28877,2016,6,16,4,22.0,22.0,2.0,71.0,700.0,2.0,17.3,996.0,15.8,0.0,ESE,0.5,Tidak Berbahaya,Tidak Berbahaya
28878,2016,6,16,5,30.0,30.0,2.0,58.0,700.0,9.0,16.9,996.2,15.8,0.0,ENE,0.6,Tidak Berbahaya,Tidak Berbahaya
28879,2016,6,16,6,24.0,30.0,2.0,58.0,700.0,6.0,19.1,996.3,16.1,0.0,NE,0.9,Tidak Berbahaya,Tidak Berbahaya
28880,2016,6,16,7,22.0,42.0,2.0,54.0,700.0,18.0,21.3,996.3,15.6,0.0,NE,1.2,Tidak Berbahaya,Tidak Berbahaya
28881,2016,6,16,8,33.0,43.0,2.0,52.0,700.0,36.0,23.5,996.3,15.8,0.0,N,0.9,Tidak Berbahaya,Tidak Berbahaya
28882,2016,6,16,9,40.0,56.0,3.0,51.0,800.0,53.0,25.8,996.1,16.4,0.0,ENE,1.2,Tidak Berbahaya,Berbahaya
28883,2016,6,16,10,49.0,49.0,3.0,48.0,800.0,79.0,27.6,995.6,15.6,0.0,WSW,1.0,Tidak Berbahaya,Tidak Berbahaya
28884,2016,6,16,11,42.0,65.0,3.0,63.0,900.0,92.0,29.8,995.0,14.7,0.0,W,1.1,Tidak Berbahaya,Berbahaya
28885,2016,6,16,12,36.0,101.0,4.0,79.0,900.0,108.0,32.0,994.3,13.2,0.0,WSW,1.6,Tidak Berbahaya,Berbahaya
28886,2016,6,16,13,39.0,60.0,4.0,52.0,700.0,193.0,33.4,993.1,12.4,0.0,SW,2.7,Tidak Berbahaya,Berbahaya
28887,2016,6,16,14,22.0,22.0,3.0,20.0,500.0,235.0,34.2,992.4,13.1,0.0,SSW,2.3,Tidak Berbahaya,Tidak Berbahaya
28888,2016,6,16,15,35.0,35.0,2.0,14.0,400.0,187.0,33.5,991.7,11.4,0.0,WSW,3.2,Tidak Berbahaya,Tidak Berbahaya
28889,2016,6,16,16,40.0,40.0,2.0,17.0,400.0,175.0,34.5,991.1,10.4,0.0,SW,3.1,Tidak Berbahaya,Tidak Berbahaya
28890,2016,6,16,17,8.0,8.0,2.0,18.0,400.0,169.0,34.2,990.6,8.8,0.0,SW,2.9,Tidak Berbahaya,Tidak Berbahaya
28891,2016,6,16,18,11.0,24.0,2.0,24.0,400.0,130.0,33.7,990.5,8.3,0.0,WSW,2.0,Tidak Berbahaya,Tidak Berbahaya
28892,2016,6,16,19,35.0,112.0,2.0,43.0,500.0,81.0,32.9,990.9,7.7,0.0,SW,1.6,Tidak Berbahaya,Berbahaya
28893,2016,6,16,20,24.0,119.0,2.0,67.0,600.0,49.0,31.7,991.0,9.3,0.0,SSW,1.4,Tidak Berbahaya,Berbahaya
28894,2016,6,16,21,32.0,77.0,3.0,85.0,600.0,40.0,31.3,990.8,10.1,0.0,SW,2.6,Tidak Berbahaya,Berbahaya
28895,2016,6,16,22,40.0,82.0,3.0,63.0,600.0,59.0,29.3,990.8,11.4,0.0,NNW,1.1,Tidak Berbahaya,Berbahaya
28896,2016,6,16,23,50.0,104.0,4.0,62.0,600.0,59.0,26.2,991.0,13.7,0.0,ESE,1.3,Tidak Berbahaya,Berbahaya
28897,2016,6,17,0,45.0,120.0,3.0,68.0,600.0,33.0,24.1,990.5,14.8,0.0,N,0.8,Tidak Berbahaya,Berbahaya
28898,2016,6,17,1,59.0,128.0,3.0,83.0,700.0,9.0,22.7,990.3,15.5,0.0,SW,0.9,Berbahaya,Berbahaya
28899,2016,6,17,2,73.0,98.0,2.0,91.0,700.0,2.0,24.5,990.1,13.1,0.0,NE,0.8,Berbahaya,Berbahaya
28900,2016,6,17,3,35.0,130.0,2.0,85.0,700.0,2.0,21.5,990.2,14.6,0.0,NNE,0.6,Tidak Berbahaya,Berbahaya
28901,2016,6,17,4,45.0,73.0,2.0,77.0,800.0,2.0,20.7,990.3,14.3,0.0,ENE,0.6,Tidak Berbahaya,Berbahaya
28902,2016,6,17,5,11.0,25.0,2.0,48.0,600.0,14.0,21.0,990.9,14.4,0.0,NE,0.7,Tidak Berbahaya,Tidak Berbahaya
28903,2016,6,17,6,18.0,18.0,2.0,63.0,700.0,8.0,22.8,991.8,14.1,0.0,NE,1.4,Tidak Berbahaya,Tidak Berbahaya
28904,2016,6,17,7,32.0,50.0,2.0,56.0,600.0,30.0,23.7,992.9,14.9,0.0,NE,1.6,Tidak Berbahaya,Tidak Berbahaya
28905,2016,6,17,8,30.0,53.0,2.0,42.0,600.0,56.0,24.4,993.3,15.1,0.0,ENE,2.1,Tidak Berbahaya,Berbahaya
28906,2016,6,17,9,27.0,38.0,2.0,45.0,600.0,59.0,27.2,993.7,14.2,0.0,NNE,1.9,Tidak Berbahaya,Tidak Berbahaya
28907,2016,6,17,10,21.0,30.0,7.0,34.0,600.0,86.0,30.0,994.2,11.0,0.0,N,3.8,Tidak Berbahaya,Tidak Berbahaya
28908,2016,6,17,11,28.0,28.0,2.0,17.0,400.0,108.0,30.4,994.5,11.9,0.0,N,4.0,Tidak Berbahaya,Tidak Berbahaya
28909,2016,6,17,12,22.0,27.0,2.0,10.0,300.0,121.0,30.6,994.4,13.4,0.0,NE,2.6,Tidak Berbahaya,Tidak Berbahaya
28910,2016,6,17,13,14.0,27.0,2.0,9.0,300.0,132.0,30.6,994.5,13.8,0.0,ENE,2.8,Tidak Berbahaya,Tidak Berbahaya
28911,2016,6,17,14,28.0,53.0,2.0,14.0,400.0,158.0,30.0,994.6,12.9,0.0,E,3.2,Tidak Berbahaya,Berbahaya
28912,2016,6,17,15,18.0,28.0,2.0,13.0,400.0,163.0,29.7,995.0,13.0,0.0,ENE,3.3,Tidak Berbahaya,Tidak Berbahaya
28913,2016,6,17,16,22.0,156.0,2.0,18.0,400.0,132.0,26.6,996.5,15.9,0.2,SE,1.8,Tidak Berbahaya,Berbahaya
28914,2016,6,17,17,55.0,96.0,2.0,34.0,600.0,71.0,26.0,995.4,14.5,0.1,ESE,1.2,Berbahaya,Berbahaya
28915,2016,6,17,18,10.0,10.0,2.0,50.0,700.0,59.0,26.4,995.3,14.8,0.0,SE,0.9,Tidak Berbahaya,Tidak Berbahaya
28916,2016,6,17,19,10.0,5.0,2.0,60.0,700.0,48.0,27.3,995.6,12.5,0.0,N,1.5,Tidak Berbahaya,Tidak Berbahaya
28917,2016,6,17,20,39.0,75.0,2.0,57.0,700.0,42.0,27.1,996.8,12.7,0.0,NNW,1.1,Tidak Berbahaya,Berbahaya
28918,2016,6,17,21,51.0,70.0,2.0,68.0,800.0,18.0,26.1,996.7,14.2,0.0,E,0.7,Berbahaya,Berbahaya
28919,2016,6,17,22,33.0,51.0,2.0,90.0,900.0,2.0,24.4,997.2,15.1,0.0,SSW,0.6,Tidak Berbahaya,Berbahaya
28920,2016,6,17,23,48.0,114.0,2.0,91.0,1000.0,2.0,22.4,997.5,15.3,0.0,SE,0.5,Tidak Berbahaya,Berbahaya
28921,2016,6,18,0,41.0,93.0,2.0,89.0,1100.0,2.0,23.0,997.9,15.6,0.0,ENE,1.4,Tidak Berbahaya,Berbahaya
28922,2016,6,18,1,37.0,72.0,2.0,82.0,1100.0,2.0,22.2,998.3,15.8,0.0,ESE,0.4,Tidak Berbahaya,Berbahaya
28923,2016,6,18,2,37.0,56.0,2.0,85.0,1000.0,2.0,22.0,998.5,15.6,0.0,NE,0.8,Tidak Berbahaya,Berbahaya
28924,2016,6,18,3,42.0,72.0,2.0,74.0,700.0,2.0,20.2,998.8,16.2,0.0,SE,0.7,Tidak Berbahaya,Berbahaya
28925,2016,6,18,4,36.0,54.0,2.0,68.0,700.0,2.0,19.6,999.4,16.2,0.0,ENE,1.4,Tidak Berbahaya,Berbahaya
28926,2016,6,18,5,43.0,57.0,2.0,66.0,800.0,2.0,18.8,999.9,16.6,0.0,NE,1.1,Tidak Berbahaya,Berbahaya
28927,2016,6,18,6,42.0,75.0,2.0,63.0,900.0,2.0,21.1,1000.4,16.5,0.0,E,1.2,Tidak Berbahaya,Berbahaya
28928,2016,6,18,7,32.0,44.0,2.0,65.0,800.0,2.0,23.0,1001.0,15.6,0.0,ENE,1.4,Tidak Berbahaya,Tidak Berbahaya
28929,2016,6,18,8,47.0,78.0,3.0,75.0,800.0,14.0,24.7,1001.4,16.1,0.0,NNE,1.7,Tidak Berbahaya,Berbahaya
28930,2016,6,18,9,47.0,75.0,4.0,79.0,800.0,34.0,26.4,1001.5,16.3,0.0,NE,0.8,Tidak Berbahaya,Berbahaya
28931,2016,6,18,10,53.0,84.0,4.0,80.0,900.0,66.0,27.7,1001.3,15.4,0.0,W,1.4,Berbahaya,Berbahaya
28932,2016,6,18,11,57.0,86.0,5.0,68.0,900.0,127.0,29.7,1001.2,15.8,0.0,SSW,1.8,Berbahaya,Berbahaya
28933,2016,6,18,12,66.0,66.0,6.0,35.0,700.0,196.0,31.1,1000.9,16.3,0.0,S,1.6,Berbahaya,Berbahaya
28934,2016,6,18,13,32.0,38.0,6.0,16.0,600.0,222.0,31.8,1000.5,14.9,0.0,SW,3.2,Tidak Berbahaya,Tidak Berbahaya
28935,2016,6,18,14,49.0,50.0,9.0,16.0,600.0,224.0,32.3,1000.0,14.9,0.0,S,3.3,Tidak Berbahaya,Tidak Berbahaya
28936,2016,6,18,15,62.0,79.0,10.0,18.0,700.0,226.0,32.1,999.6,15.1,0.0,SW,3.4,Berbahaya,Berbahaya
28937,2016,6,18,16,66.0,85.0,9.0,17.0,700.0,226.0,32.2,999.4,16.5,0.0,SW,2.9,Berbahaya,Berbahaya
28938,2016,6,18,17,57.0,65.0,8.0,17.0,700.0,230.0,31.7,999.3,15.2,0.0,S,3.2,Berbahaya,Berbahaya
28939,2016,6,18,18,65.0,73.0,6.0,19.0,700.0,228.0,31.4,999.5,15.4,0.0,SW,3.3,Berbahaya,Berbahaya
28940,2016,6,18,19,36.0,54.0,6.0,20.0,700.0,217.0,30.5,1000.0,15.4,0.0,SW,3.3,Tidak Berbahaya,Berbahaya
28941,2016,6,18,20,63.0,111.0,5.0,29.0,700.0,192.0,29.6,1000.3,15.3,0.0,SW,2.2,Berbahaya,Berbahaya
28942,2016,6,18,21,73.0,96.0,4.0,44.0,800.0,145.0,29.1,1000.8,15.6,0.0,SSW,2.0,Berbahaya,Berbahaya
28943,2016,6,18,22,86.0,157.0,5.0,43.0,900.0,150.0,27.7,1001.4,18.1,0.0,SSW,3.0,Berbahaya,Berbahaya
28944,2016,6,18,23,92.0,109.0,5.0,43.0,1000.0,133.0,27.1,1001.7,16.7,0.0,SSW,1.6,Berbahaya,Berbahaya
28945,2016,6,19,0,67.0,67.0,5.0,36.0,900.0,123.0,26.3,1001.8,16.0,0.0,WSW,2.4,Berbahaya,Berbahaya
28946,2016,6,19,1,48.0,73.0,4.0,38.0,800.0,101.0,25.5,1001.8,15.8,0.0,SW,1.6,Tidak Berbahaya,Berbahaya
28947,2016,6,19,2,53.0,94.0,2.0,39.0,800.0,78.0,25.1,1001.8,16.3,0.0,WSW,2.2,Berbahaya,Berbahaya
28948,2016,6,19,3,56.0,78.0,2.0,37.0,700.0,70.0,24.6,1002.1,16.6,0.0,WSW,1.7,Berbahaya,Berbahaya
28949,2016,6,19,4,60.0,60.0,2.0,37.0,800.0,68.0,24.5,1001.9,16.0,0.0,WSW,2.2,Berbahaya,Berbahaya
28950,2016,6,19,5,69.0,77.0,3.0,38.0,800.0,62.0,24.5,1001.9,16.0,0.0,WSW,2.1,Berbahaya,Berbahaya
28951,2016,6,19,6,70.0,93.0,3.0,46.0,900.0,52.0,23.3,1002.3,18.0,0.0,NE,1.6,Berbahaya,Berbahaya
28952,2016,6,19,7,56.0,80.0,3.0,60.0,900.0,49.0,24.4,1002.5,18.6,0.0,NE,1.2,Berbahaya,Berbahaya
28953,2016,6,19,8,84.0,147.0,5.0,88.0,1100.0,43.0,25.9,1002.8,18.8,0.0,NE,1.0,Berbahaya,Berbahaya
28954,2016,6,19,9,114.0,172.0,6.0,67.0,1200.0,96.0,27.3,1002.4,18.0,0.0,NE,1.7,Berbahaya,Berbahaya
28955,2016,6,19,10,98.0,98.0,7.0,42.0,1000.0,172.0,29.2,1002.0,17.7,0.0,E,1.3,Berbahaya,Berbahaya
28956,2016,6,19,11,80.0,117.0,6.0,33.0,900.0,229.0,30.6,1001.2,16.2,0.0,NE,1.5,Berbahaya,Berbahaya
28957,2016,6,19,12,50.0,50.0,5.0,33.0,800.0,257.0,32.2,1000.7,15.7,0.0,ENE,1.7,Tidak Berbahaya,Tidak Berbahaya
28958,2016,6,19,13,57.0,57.0,4.0,31.0,800.0,300.0,34.0,1000.0,14.0,0.0,SW,1.8,Berbahaya,Berbahaya
28959,2016,6,19,14,26.0,26.0,4.0,21.0,600.0,267.0,35.4,999.4,12.4,0.0,SW,2.7,Tidak Berbahaya,Tidak Berbahaya
28960,2016,6,19,15,14.0,78.0,5.0,18.0,500.0,229.0,35.6,998.8,12.5,0.0,SW,3.8,Tidak Berbahaya,Berbahaya
28961,2016,6,19,16,10.0,26.0,4.0,19.0,400.0,201.0,35.0,998.6,10.1,0.0,SW,3.4,Tidak Berbahaya,Tidak Berbahaya
28962,2016,6,19,17,43.0,43.0,4.0,20.0,500.0,213.0,34.4,998.2,11.5,0.0,SW,3.4,Tidak Berbahaya,Tidak Berbahaya
28963,2016,6,19,18,52.0,52.0,4.0,27.0,500.0,209.0,33.8,998.4,11.0,0.0,SW,3.6,Berbahaya,Berbahaya
28964,2016,6,19,19,47.0,47.0,4.0,30.0,500.0,187.0,33.2,998.5,11.1,0.0,SW,2.1,Tidak Berbahaya,Tidak Berbahaya
28965,2016,6,19,20,58.0,126.0,3.0,43.0,600.0,142.0,32.7,998.4,10.7,0.0,SSW,1.6,Berbahaya,Berbahaya
28966,2016,6,19,21,60.0,134.0,4.0,59.0,800.0,116.0,31.5,998.8,14.2,0.0,S,1.5,Berbahaya,Berbahaya
28967,2016,6,19,22,176.0,368.0,6.0,53.0,1500.0,186.0,30.4,999.0,20.3,0.0,S,2.2,Berbahaya,Berbahaya
28968,2016,6,19,23,240.0,240.0,8.0,45.0,2100.0,201.0,29.6,999.0,19.0,0.0,S,2.1,Berbahaya,Berbahaya
28969,2016,6,20,0,246.0,246.0,10.0,39.0,2100.0,184.0,28.7,998.7,18.8,0.0,SSW,1.1,Berbahaya,Berbahaya
28970,2016,6,20,1,229.0,229.0,9.0,37.0,1900.0,160.0,27.1,998.8,19.2,0.0,SE,1.2,Berbahaya,Berbahaya
28971,2016,6,20,2,215.0,215.0,7.0,39.0,1600.0,131.0,26.4,998.2,19.5,0.0,SE,1.5,Berbahaya,Berbahaya
28972,2016,6,20,3,192.0,192.0,6.0,34.0,1500.0,122.0,26.7,998.3,18.0,0.0,S,1.0,Berbahaya,Berbahaya
28973,2016,6,20,4,111.0,111.0,8.0,24.0,1100.0,128.0,26.4,998.5,17.2,0.0,SSE,1.1,Berbahaya,Berbahaya
28974,2016,6,20,5,77.0,77.0,5.0,19.0,1000.0,140.0,24.3,998.8,17.5,0.0,E,1.2,Berbahaya,Berbahaya
28975,2016,6,20,6,78.0,79.0,3.0,22.0,900.0,130.0,24.3,999.0,18.0,0.0,E,1.4,Berbahaya,Berbahaya
28976,2016,6,20,7,94.0,94.0,3.0,35.0,1000.0,122.0,25.4,999.4,18.1,0.0,ESE,2.1,Berbahaya,Berbahaya
28977,2016,6,20,8,97.0,97.0,5.0,39.0,1100.0,132.0,27.3,999.6,18.3,0.0,S,1.2,Berbahaya,Berbahaya
28978,2016,6,20,9,106.0,106.0,7.0,34.0,1200.0,142.0,28.4,999.6,18.8,0.0,SSW,1.6,Berbahaya,Berbahaya
28979,2016,6,20,10,117.0,117.0,8.0,28.0,1300.0,176.0,29.4,999.1,18.8,0.0,SSW,2.0,Berbahaya,Berbahaya
28980,2016,6,20,11,117.0,117.0,8.0,28.0,1300.0,176.0,30.5,998.6,19.2,0.0,S,2.7,Berbahaya,Berbahaya
28981,2016,6,20,12,62.0,62.0,7.0,20.0,1000.0,256.0,31.6,998.2,18.6,0.0,SW,2.8,Berbahaya,Berbahaya
28982,2016,6,20,13,77.0,98.0,5.0,20.0,1000.0,255.0,32.0,997.4,19.3,0.0,SSE,2.7,Berbahaya,Berbahaya
28983,2016,6,20,14,65.0,80.0,4.0,16.0,1000.0,277.0,33.1,996.7,19.2,0.0,SW,2.6,Berbahaya,Berbahaya
28984,2016,6,20,15,62.0,78.0,4.0,10.0,900.0,261.0,33.6,996.0,18.5,0.0,SSW,2.7,Berbahaya,Berbahaya
28985,2016,6,20,16,65.0,78.0,4.0,4.0,900.0,253.0,32.8,996.0,18.2,0.0,SSW,2.4,Berbahaya,Berbahaya
28986,2016,6,20,17,65.0,78.0,4.0,4.0,900.0,253.0,32.4,996.0,19.3,0.0,SSW,1.9,Berbahaya,Berbahaya
28987,2016,6,20,18,65.0,78.0,4.0,4.0,900.0,253.0,31.9,996.5,19.2,0.0,SSE,1.3,Berbahaya,Berbahaya
28988,2016,6,20,19,65.0,78.0,4.0,4.0,900.0,253.0,27.6,997.2,20.9,0.0,E,1.8,Berbahaya,Berbahaya
28989,2016,6,20,20,65.0,78.0,4.0,4.0,900.0,253.0,26.6,997.5,19.7,0.1,ENE,2.4,Berbahaya,Berbahaya
28990,2016,6,20,21,65.0,78.0,4.0,4.0,900.0,253.0,26.0,997.9,20.3,0.0,ENE,1.2,Berbahaya,Berbahaya
28991,2016,6,20,22,65.0,78.0,4.0,4.0,900.0,253.0,26.0,998.1,20.6,0.0,NE,1.3,Berbahaya,Berbahaya
28992,2016,6,20,23,65.0,78.0,4.0,4.0,900.0,253.0,26.0,998.1,21.0,0.0,N,2.1,Berbahaya,Berbahaya
28993,2016,6,21,0,65.0,78.0,4.0,4.0,900.0,253.0,25.6,998.3,20.8,0.0,ENE,1.0,Berbahaya,Berbahaya
